,zipcode,latitude,longitude
102,10002,40.721387299429786,-73.98351929079634
103,10002,40.724286676307855,-73.99066127519009
104,10002,40.72315085529299,-73.982300656275
105,10002,40.7123484930319,-73.98526669127094
106,10002,40.71097139915304,-73.9802120016585
107,10002,40.707448546344246,-73.99345131277413
108,10002,40.7088606658416,-73.98963947995192
109,10002,40.72010465920064,-73.98716185101895
110,10002,40.714953526470765,-73.99768908070206
111,10002,40.71370803450711,-73.99642892450328
112,10002,40.709365065042434,-73.97905212122079
113,10002,40.70950796408687,-73.98053324722731
114,10002,40.72125786743123,-73.99451707526116
115,10002,40.71731423914541,-73.9953867625619
116,10002,40.719757763167394,-73.98495075445256
117,10002,40.72143877123382,-73.98811230901222
118,10002,40.72349726175667,-73.99671302106424
119,10002,40.711057771300545,-73.9833989480507
120,10002,40.713562184234966,-73.99424097291458
121,10002,40.707344214908574,-73.98135321777077
122,10002,40.71466285956931,-73.98005432656163
123,10002,40.719865782686334,-73.98950547588738
124,10002,40.712670220283115,-73.98738723306698
125,10002,40.722981199063796,-73.98295442840572
126,10002,40.705303059285384,-73.98381684297262
127,10002,40.72359014813812,-73.98349088480991
128,10002,40.70874011563135,-73.98802963745146
129,10002,40.70800632035847,-73.99052009443321
130,10002,40.72394234083881,-73.97923389384883
131,10002,40.71085673704353,-73.99090737911668
132,10002,40.71720425736263,-73.9784360540948
133,10002,40.70815602668131,-73.99256166712627
134,10002,40.72267113654582,-73.98786215536583
135,10002,40.723179221844546,-73.99398964204954
136,10002,40.71585337174943,-73.99117460734702
137,10002,40.71153085119785,-73.98876246072108
138,10002,40.71386154898203,-73.99055306240645
139,10002,40.72349941540632,-73.98306511629134
140,10002,40.71975093982663,-73.99190173100817
141,10002,40.71675418848634,-73.98211641133396
142,10002,40.72111180737087,-73.99080939078492
143,10002,40.720617455131375,-73.98298212206385
144,10002,40.70803012971244,-73.98038109062867
145,10002,40.71402642940361,-73.98797179102223
146,10002,40.714167383577966,-73.98634307997045
147,10002,40.717623384947345,-73.98773640868474
148,10002,40.722535770865186,-73.9851453048761
149,10002,40.71322855898611,-73.98936616486183
150,10002,40.72141677230258,-73.99073616114508
151,10002,40.70942909591565,-73.99651233623989
152,10002,40.72272053695841,-73.97932907097619
153,10002,40.70760240364327,-73.99101052517008
154,10002,40.70870744139031,-73.99538203062349
155,10002,40.72319733486,-73.9965624548171
156,10002,40.72480971326938,-73.99577098278606
157,10002,40.72246941298388,-73.98636987786023
158,10002,40.71255834975637,-73.9908531524675
159,10002,40.72034728286476,-73.99140853409992
160,10002,40.71834637833235,-73.98735347832968
161,10002,40.71489931290317,-73.97967675658703
162,10002,40.71629290117241,-73.98116276793903
163,10002,40.71971147068203,-73.99692885507882
164,10002,40.72066220105011,-73.99336259499819
165,10002,40.72326299293704,-73.99684151618783
166,10002,40.71186144068949,-73.99570534105531
167,10002,40.7147117823417,-73.9812995512826
168,10002,40.71116374719326,-73.99468130205378
169,10002,40.711805340713944,-73.9814223971616
170,10002,40.70800767915599,-73.99315275101846
171,10002,40.70657703928987,-73.9835857991202
172,10002,40.71310466487073,-73.99148320045714
173,10002,40.719572527806825,-73.9909804491532
174,10002,40.71975542546429,-73.98139601209371
175,10002,40.70955325686916,-73.97822362606308
176,10002,40.70844715895826,-73.99188318186687
177,10002,40.70879590581667,-73.99078988687288
178,10002,40.71480121775642,-73.98725648261996
179,10002,40.72227212084593,-73.97991104182368
180,10002,40.70960207721562,-73.98524211935629
181,10002,40.70742992114598,-73.98852060279636
182,10002,40.711646670760935,-73.99136998509093
183,10002,40.71485168483424,-73.98310344728942
184,10002,40.70658365317585,-73.98011653324626
185,10002,40.719896275492616,-73.99417001222223
186,10002,40.72398321818175,-73.98757375551953
187,10002,40.725196171562345,-73.99375481051399
188,10002,40.715898163967665,-73.9918950391488
189,10002,40.71128347114779,-73.98587869238332
190,10002,40.72363438133742,-73.98159472288842
191,10002,40.71967882797003,-73.98651652435797
192,10002,40.72364597007335,-73.98785277186619
193,10002,40.7226766435667,-73.98102036712247
194,10002,40.70947670693604,-73.98227549074069
195,10002,40.70544342313887,-73.99124340924904
196,10002,40.709791348893845,-73.98756274083026
197,10002,40.719937063233616,-73.99574647265105
198,10002,40.71549844403874,-73.97893175956612
199,10002,40.709772931019664,-73.98415717711778
200,10003,40.73315760541562,-73.99899872608688
201,10003,40.73081652391714,-73.98502459218118
202,10003,40.72217950864048,-73.98160957033953
203,10003,40.73170162833271,-73.99858677903349
204,10003,40.72578827223841,-73.98012648607146
205,10003,40.73294639466104,-73.99705054864462
206,10003,40.72705089004561,-73.99006592748279
207,10003,40.72171900138535,-73.99096768972773
208,10003,40.73108917270869,-73.99432644249437
209,10003,40.733072780005834,-73.98413519760815
210,10003,40.72601668448211,-73.9867900019944
211,10003,40.73409244485927,-73.98022919397742
212,10003,40.73686552334593,-73.9822330946042
213,10003,40.73110839816872,-73.99549302826041
214,10003,40.74121630585919,-73.99661288477922
215,10003,40.73072914638709,-73.99783813801515
216,10003,40.74017701714701,-73.97990150118302
217,10003,40.735687781240074,-73.99220014312739
218,10003,40.72638764802235,-73.99389393350926
219,10003,40.7238458805084,-73.98868382093846
220,10003,40.724136345514026,-73.99286538666892
221,10003,40.73383412951918,-73.98464912780818
222,10003,40.72178545409244,-73.99059768031246
223,10003,40.73434249189684,-73.98213508047682
224,10003,40.73080649564424,-73.97981588256565
225,10003,40.72661265095083,-73.99892982586746
226,10003,40.73097505729403,-73.9940777240996
227,10003,40.73777435344046,-73.99454454655637
228,10003,40.727512584365826,-73.98337545137962
229,10003,40.735602865040505,-73.98803897526685
230,10003,40.73539896123845,-73.9908272627286
231,10003,40.72140620095229,-73.99897289742975
232,10003,40.731524435751474,-73.99753418040562
233,10003,40.72232150960338,-73.97988966721725
234,10003,40.73848005279316,-73.99615945545581
235,10003,40.7213132843718,-73.9803666440922
236,10003,40.7268665059664,-73.99548204794289
237,10003,40.73513016215663,-73.99702192522317
238,10003,40.726592991960054,-73.97969810639576
239,10003,40.73408925548948,-73.98878644417034
240,10003,40.7292583722967,-73.98370998090232
241,10003,40.72411914953047,-73.97985324395925
242,10003,40.73852246016131,-73.9868468603486
243,10003,40.72215812380805,-73.98518288701104
244,10003,40.739565686817706,-73.98870845865042
245,10003,40.72838449643654,-73.9967944531004
246,10003,40.736398022082746,-73.98149956297576
247,10003,40.72330503488151,-73.98402030890495
248,10003,40.72164120972518,-73.97985890163845
249,10003,40.7336011604127,-73.98815121882016
250,10003,40.72721899667177,-73.9806141665686
251,10003,40.72661811254673,-73.98263706773567
252,10003,40.74100217358674,-73.9835320670897
253,10003,40.731679798407725,-73.99787851472297
254,10003,40.73074827578342,-73.99043488106057
255,10003,40.72535592082374,-73.99072824726571
256,10003,40.7284551576816,-73.99592631477697
257,10003,40.73012748286665,-73.99394400087351
258,10003,40.73174124841364,-73.99849679880568
259,10003,40.739424628395746,-73.9828727138896
260,10003,40.73235162665021,-73.98216382834485
261,10003,40.74054790147621,-73.99698955411894
262,10003,40.73391663616819,-73.97924011998128
263,10003,40.741057783386665,-73.98713354015418
264,10003,40.723860417409014,-73.98753614338018
265,10003,40.721341292711486,-73.99522177330665
266,10003,40.740422463191194,-73.99259118854793
267,10003,40.73406780211554,-73.99358281010736
268,10003,40.74025643774223,-73.984628825401
269,10003,40.72789302315162,-73.98336477157639
270,10003,40.72346331048952,-73.99135362119868
271,10003,40.72572436255463,-73.98552547105447
272,10003,40.723348925635435,-73.99125948335434
273,10003,40.72683299460418,-73.98907314161352
274,10003,40.728297953610074,-73.98507178844666
275,10003,40.72179154048614,-73.98652026157387
276,10003,40.725911425793875,-73.99382581942486
277,10003,40.73730511207167,-73.98008863212038
278,10003,40.72763100420054,-73.98266389459262
279,10003,40.72337981675942,-73.98652036693984
280,10003,40.736320645990695,-73.9960804414393
281,10003,40.729820047753385,-73.98134585671502
282,10003,40.72337156926896,-73.99883807283597
283,10003,40.73311170758095,-73.99048936918938
284,10003,40.737273784977674,-73.98073088923591
285,10003,40.72728307289088,-73.99143191765661
286,10003,40.73102544172659,-73.9874369707913
287,10003,40.74097707659363,-73.9852533949834
288,10003,40.729090970146906,-73.99392464627098
289,10003,40.74019251436844,-73.99648903133783
290,10003,40.73570531705009,-73.98069209949415
291,10003,40.73459331173069,-73.99073891119667
292,10003,40.725279818798505,-73.99185049355496
293,10003,40.7354374361884,-73.98620931551649
294,10003,40.739859523331965,-73.9818627817268
295,10003,40.73762301504532,-73.98097098249298
296,10003,40.72682674305474,-73.9918095291972
297,10003,40.72889787807572,-73.9879909882258
298,10003,40.734664364590856,-73.99346566633919
299,10003,40.721689249346184,-73.99121555232684
300,10004,40.71047055919109,-73.99715630561964
301,10004,40.72206530081088,-73.99879378643313
302,10004,40.71735999521891,-74.00911421670602
303,10004,40.71527698534799,-73.99969549918568
304,10004,40.70627220737446,-73.9999785023949
305,10004,40.70512359582656,-73.99967157937571
306,10004,40.7204512760832,-74.01497985382342
307,10004,40.71684321422923,-74.00595093851375
308,10004,40.70769639006343,-74.01303242124645
309,10004,40.71976518252134,-74.00464614502326
310,10004,40.72395998269833,-73.99635504445423
311,10004,40.72415333986929,-74.01362768963268
312,10004,40.72306512273928,-74.0111086078196
313,10004,40.713464245195176,-74.00085186888357
314,10004,40.708372418641545,-74.00467376788892
315,10004,40.70801633496452,-74.01390527786637
316,10004,40.70663117224859,-74.00884721930304
317,10004,40.704393096736744,-74.00750292157596
318,10004,40.717583942101626,-74.00796623629992
319,10004,40.7060158920104,-74.01474622275953
320,10004,40.7098623302553,-74.01261374618913
321,10004,40.72360189946436,-74.01297539550052
322,10004,40.720409248748105,-74.00427784116518
323,10004,40.715685738399685,-74.00575838568153
324,10004,40.72373526152228,-74.00872310449817
325,10004,40.72005831501908,-74.00489411785067
326,10004,40.71221267335252,-73.99689068133388
327,10004,40.716266319387294,-74.01362166115707
328,10004,40.712650784019935,-74.00036836544636
329,10004,40.718174940464785,-73.99767319340327
330,10004,40.70948754768283,-74.00083612567292
331,10004,40.713497504147895,-74.00452780506066
332,10004,40.72340093362013,-73.99641427360022
333,10004,40.72153181927851,-74.0088180582454
334,10004,40.722054016714544,-74.00322781644718
335,10004,40.712899935609414,-74.01528514635
336,10004,40.71970256248383,-74.00595788838552
337,10004,40.720023769989304,-74.00103954401314
338,10004,40.72017134736097,-74.00998697682607
339,10004,40.72031597198136,-74.00502307343068
340,10004,40.71376652400898,-74.00249748172358
341,10004,40.70472717365877,-74.01395366368224
342,10004,40.71014354730335,-73.99634019780085
343,10004,40.7070949155773,-74.00938807398482
344,10004,40.70532106129384,-74.00937462239415
345,10004,40.71070652573022,-73.99706385658111
346,10004,40.721203081739915,-74.00834471561514
347,10004,40.704795381160785,-73.99937937772009
348,10004,40.717510723542894,-74.01295271032697
349,10004,40.72422142542021,-74.01399533125152
350,10004,40.72164229083187,-74.01011467671741
351,10004,40.7130070693265,-74.00009086946447
352,10004,40.717850167119884,-73.99724271251112
353,10004,40.71672280650921,-74.01404379677042
354,10004,40.72198720726484,-74.00061688950022
355,10004,40.71853740901787,-74.01492532905293
356,10004,40.71222445489324,-74.01265128361081
357,10004,40.72073807816816,-74.00198942754365
358,10004,40.721961551946386,-73.99666849786152
359,10004,40.71979495228385,-73.99611533833558
360,10004,40.71659539772289,-74.01525740792218
361,10004,40.70458503030301,-74.00915792249593
362,10004,40.72076943438135,-73.9986773058735
363,10004,40.72351625057645,-74.01469757062902
364,10004,40.705191422219755,-73.99773432807265
365,10004,40.71040093396726,-74.0048402519878
366,10004,40.723948897660016,-74.00799102930529
367,10004,40.71761742796619,-74.00798240872736
368,10004,40.71966389328926,-74.00544570548854
369,10004,40.70905046275973,-74.01057387797483
370,10004,40.70946118425077,-74.00535359343483
371,10004,40.71836378032032,-73.99701440199914
372,10004,40.71818174750166,-74.00037614312075
373,10004,40.707678522317295,-74.00851874749985
374,10004,40.712575604397166,-74.00227239539998
375,10004,40.71021783952754,-74.0099341615716
376,10004,40.71141778309282,-73.99979395836914
377,10004,40.715851801800866,-74.01449445440335
378,10004,40.70586492199381,-74.00857426111435
379,10004,40.71963182101212,-74.00222633147042
380,10004,40.71845964709303,-74.00065579867892
381,10004,40.71004305425773,-74.00503487436116
382,10004,40.715167052806336,-74.0012073499764
383,10004,40.723437411382115,-74.01044020110409
384,10004,40.720165633455146,-74.00280058902953
385,10004,40.71590475741727,-74.00050240441306
386,10004,40.72318064932856,-74.01526617164261
387,10004,40.707248002050264,-74.00087425536998
388,10004,40.70597582705821,-74.00567752598518
389,10004,40.70869721553284,-74.01051408592315
390,10004,40.71833680965889,-74.01539614453462
391,10004,40.72176638855804,-74.00711042089296
392,10004,40.714347865878146,-74.00519904072613
393,10004,40.71721088589159,-74.00910286826755
394,10004,40.70632214981127,-74.00963242126667
395,10004,40.707662842360456,-74.00487733641098
396,10004,40.71066057261921,-73.99683865644013
397,10004,40.72361468555961,-74.00359748238864
398,10004,40.716649945353346,-73.99629242870866
399,10004,40.72204566302471,-74.00069860101684
400,10005,40.70187181223485,-74.01098921943765
401,10005,40.69962533531521,-74.00855703746166
402,10005,40.71540737044279,-74.00005698093977
403,10005,40.697966988680385,-74.0177961942142
404,10005,40.71357275336816,-74.00755659744104
405,10005,40.69960379776417,-74.00482693460832
406,10005,40.70848446355859,-74.01585828786328
407,10005,40.70079200466995,-74.01709844071374
408,10005,40.6997972094774,-74.01565388650295
409,10005,40.69946472584949,-74.00459065708175
410,10005,40.696589994885215,-74.01626290769504
411,10005,40.69828347276156,-74.01196917758084
412,10005,40.701575006217034,-74.01319872429367
413,10005,40.71061073306865,-73.99833954424484
414,10005,40.70627955847257,-73.99941594564173
415,10005,40.70353220224252,-74.01616635106394
416,10005,40.70377547658939,-74.01237744453171
417,10005,40.70546813924578,-74.00515912646168
418,10005,40.70482100438304,-73.99959678975844
419,10005,40.713295296445985,-74.00426044809669
420,10005,40.705393698247285,-74.01566625436372
421,10005,40.70354027333555,-74.00421196921198
422,10005,40.70129771041107,-74.01622023844914
423,10005,40.71375796915021,-74.00411898380369
424,10005,40.7079055285327,-74.00245002188782
425,10005,40.712312920751664,-74.00863082003659
426,10005,40.71322376502818,-73.99997161978598
427,10005,40.70103102190849,-74.0061490928042
428,10005,40.706131680576405,-74.00754108441697
429,10005,40.71435326187929,-74.01219622594614
430,10005,40.71526867956469,-74.00025737570392
431,10005,40.70477445777227,-74.00195093472765
432,10005,40.7109809398864,-74.00474210060763
433,10005,40.70199667778766,-74.01437098016359
434,10005,40.709030553935314,-74.00144053407199
435,10005,40.69592505577354,-74.00544393249383
436,10005,40.70445746049244,-74.00033824489746
437,10005,40.70202945861708,-74.00881630375473
438,10005,40.7058953420807,-74.01549120957259
439,10005,40.70985784605398,-74.00169047309758
440,10005,40.69675818553792,-74.01247222358927
441,10005,40.6963608936307,-73.99916911790623
442,10005,40.70894337641408,-73.9990159916109
443,10005,40.70622988556662,-74.00225862952209
444,10005,40.703088279677594,-74.01122361934856
445,10005,40.7031653563421,-74.00514275732547
446,10005,40.70278906302043,-74.00029265096792
447,10005,40.715265497301,-74.01769146969326
448,10005,40.69947246580805,-74.01605500014826
449,10005,40.696447280941825,-74.01374518013306
450,10005,40.704535866407376,-74.00156019269423
451,10005,40.700036480610194,-74.00842109488676
452,10005,40.71419237478893,-74.00495570586428
453,10005,40.71156158039512,-74.00728012059629
454,10005,40.71520932917681,-74.00652675690638
455,10005,40.69651021427925,-74.01434034400121
456,10005,40.70369547257914,-74.00627445654852
457,10005,40.71103861734817,-74.01003827748193
458,10005,40.70980116610031,-74.00250260993782
459,10005,40.701945203944994,-73.99871459519929
460,10005,40.70859312990471,-74.00068003878428
461,10005,40.70671875377617,-74.00346793785695
462,10005,40.711010881232326,-74.00013503241532
463,10005,40.698606995137425,-74.00713433151662
464,10005,40.704167570262115,-73.99983681957653
465,10005,40.697701893884975,-73.99864852222639
466,10005,40.71310902648186,-74.01682347436872
467,10005,40.70541932771081,-74.00394880999575
468,10005,40.71036303091382,-74.00017011749524
469,10005,40.711597308711646,-74.01208139239313
470,10005,40.70556869571725,-74.00426428474128
471,10005,40.69836873682728,-74.014420184048
472,10005,40.70522084896219,-74.01233508402589
473,10005,40.71285118499568,-74.0065744535696
474,10005,40.70257330395437,-74.00132333948791
475,10005,40.71169756897108,-73.99833290245802
476,10005,40.712546153766674,-74.0100108693039
477,10005,40.69814997763539,-74.001487181836
478,10005,40.69679515835921,-74.01129457585311
479,10005,40.713994759615424,-73.9990846705311
480,10005,40.70841129187042,-74.00452703366034
481,10005,40.69644908977451,-74.00801039317821
482,10005,40.706537363576125,-74.01149798507753
483,10005,40.69697193669507,-74.01372184800552
484,10005,40.70275967873722,-74.00959716026968
485,10005,40.707418534510666,-74.00385216962604
486,10005,40.701952637465475,-74.01172092480162
487,10005,40.69599383285447,-74.01748250279813
488,10005,40.70075643388617,-74.0034951000465
489,10005,40.70816627660748,-74.00290421958645
490,10005,40.71097838872429,-74.00116865064662
491,10005,40.71000638531974,-73.99871978161998
492,10005,40.71357650438603,-74.00656565667555
493,10005,40.70736315340982,-74.01761465919296
494,10005,40.71557053155416,-74.01566848005268
495,10005,40.710406943932625,-74.00187969609752
496,10005,40.703061090586104,-74.0143629589067
497,10005,40.69757519773581,-74.00332787988341
498,10005,40.70465307058411,-74.00402564481999
499,10005,40.713908152977034,-74.01536832527698
500,10006,40.71688342001448,-74.01526747080983
501,10006,40.70460534019794,-74.00463875478793
502,10006,40.71831303385213,-74.01952215564465
503,10006,40.71163676693904,-74.02137009372457
504,10006,40.71151828007715,-74.00695373544448
505,10006,40.71218997093048,-74.01515333715874
506,10006,40.706161327191275,-74.01563755169552
507,10006,40.71029423635986,-74.00586865459854
508,10006,40.71708132314538,-74.02242940759585
509,10006,40.702132447892915,-74.02125551368343
510,10006,40.70236669281534,-74.01656784378781
511,10006,40.708630633652454,-74.0109107754598
512,10006,40.713142844382794,-74.00569776917227
513,10006,40.71828176874459,-74.01024287042885
514,10006,40.71540729037336,-74.0079392230615
515,10006,40.70465064078437,-74.00598615459529
516,10006,40.69935526275896,-74.02349265312496
517,10006,40.70397465258777,-74.01425804940745
518,10006,40.71126725790001,-74.0214645946691
519,10006,40.7119602026767,-74.0074636826588
520,10006,40.70220625839159,-74.01519749490336
521,10006,40.70889969979907,-74.0144638596383
522,10006,40.71449659861777,-74.0042895520376
523,10006,40.714479063280166,-74.02194014364248
524,10006,40.71459871144318,-74.02216807335529
525,10006,40.70321940770483,-74.02043806206328
526,10006,40.70245038213693,-74.01293369745885
527,10006,40.71193379715222,-74.01409357435327
528,10006,40.71769391278058,-74.01869415359938
529,10006,40.713762804605096,-74.00609635642985
530,10006,40.709741322215095,-74.01437554996076
531,10006,40.710423688935585,-74.01492380459679
532,10006,40.709603877646465,-74.01516132095742
533,10006,40.70650939420588,-74.00959307063721
534,10006,40.70035702426136,-74.02016915854541
535,10006,40.7155239694343,-74.00807845306369
536,10006,40.70412907454589,-74.01595462134668
537,10006,40.71702053013257,-74.00713845549652
538,10006,40.71078692599959,-74.01907019642394
539,10006,40.6993850394263,-74.01487484306315
540,10006,40.71195254278515,-74.00693039018964
541,10006,40.715553780114845,-74.02284448197413
542,10006,40.70338314067674,-74.01671810823045
543,10006,40.70227464421919,-74.00744049243272
544,10006,40.7138493152617,-74.01316333919237
545,10006,40.718158529559915,-74.02061882917818
546,10006,40.71649303406655,-74.02117073491675
547,10006,40.701763634110286,-74.00957561599498
548,10006,40.700691393840835,-74.01218309809163
549,10006,40.70690467072945,-74.00893052068918
550,10006,40.71651350477618,-74.00810256970661
551,10006,40.715493797528424,-74.02284109102936
552,10006,40.70470390996488,-74.01319133826627
553,10006,40.70681906629259,-74.0188749009404
554,10006,40.7046574819592,-74.00459138059216
555,10006,40.70438361759743,-74.0164219177964
556,10006,40.69857419547501,-74.00659844745444
557,10006,40.70159681406803,-74.01941711448971
558,10006,40.70360529034184,-74.0058075588631
559,10006,40.702629028224926,-74.00754947278263
560,10006,40.71466098680646,-74.00495958862426
561,10006,40.70081122627201,-74.01915442055324
562,10006,40.71335796584162,-74.01957998491437
563,10006,40.704226590937466,-74.02016516839777
564,10006,40.701953933723104,-74.01386893290743
565,10006,40.70069366124226,-74.01706604763072
566,10006,40.70703187819198,-74.02300903766951
567,10006,40.70626666332949,-74.02161755127828
568,10006,40.70837157062292,-74.00698523622886
569,10006,40.71486844324364,-74.02189102968924
570,10006,40.71052455515349,-74.00680827236057
571,10006,40.703259450858695,-74.008261469771
572,10006,40.716315286929,-74.00737751697119
573,10006,40.70064602063031,-74.02331880000955
574,10006,40.70233448219844,-74.01809045318106
575,10006,40.71082365981232,-74.01581453649514
576,10006,40.71256814061323,-74.01643850078956
577,10006,40.701588508493096,-74.01724620313027
578,10006,40.71618648452778,-74.0043293531151
579,10006,40.702650254681345,-74.00773063225951
580,10006,40.7039669747308,-74.00575736913136
581,10006,40.70181091225592,-74.0101808016261
582,10006,40.700184225294265,-74.00402213352052
583,10006,40.71251266689281,-74.00666368521189
584,10006,40.70983338678726,-74.01396397272141
585,10006,40.71093764782789,-74.012925169766
586,10006,40.707887687102904,-74.00831099497084
587,10006,40.702064019098785,-74.0200765590369
588,10006,40.707136853013,-74.0170850416791
589,10006,40.69998249035826,-74.00661059015162
590,10006,40.713932056133885,-74.01262157000393
591,10006,40.718086490745286,-74.02204799866904
592,10006,40.71383338602056,-74.01817259216782
593,10006,40.705871978398875,-74.01911441229593
594,10006,40.71428075782923,-74.02061519795956
595,10006,40.71530033395471,-74.0102684470354
596,10006,40.699680464905384,-74.00728036536799
597,10006,40.71105511432326,-74.00540035360842
598,10006,40.713474446128174,-74.0122775814514
599,10006,40.71523094361238,-74.01793899523396
600,10007,40.714839001236896,-74.01112766360394
601,10007,40.72326408782181,-74.01247607398317
602,10007,40.70421476479341,-74.01048290315993
603,10007,40.71395018793939,-74.0164327413154
604,10007,40.71508496600068,-73.99951434450098
605,10007,40.71799464388834,-74.00454063354044
606,10007,40.72301923501417,-73.99783441332316
607,10007,40.72038532939407,-74.0048451630523
608,10007,40.71365529118996,-74.01673367773508
609,10007,40.71602523812453,-73.99721823849286
610,10007,40.72026202100048,-74.01018790712232
611,10007,40.70694094050089,-74.00131882771066
612,10007,40.71877875641264,-73.99765906416042
613,10007,40.721396847238786,-74.00588674749456
614,10007,40.705925684939295,-74.00732998683233
615,10007,40.71017390108045,-74.0067518303595
616,10007,40.70993403149279,-73.99976354016049
617,10007,40.72078654027966,-74.01069069685667
618,10007,40.71589162692748,-74.00839638284722
619,10007,40.72208185514057,-74.01325278197147
620,10007,40.717854568035705,-73.99759249344326
621,10007,40.70740551039126,-74.01296067143151
622,10007,40.71777446677345,-74.0014169215095
623,10007,40.71371098109588,-74.00480627069706
624,10007,40.70815364817624,-74.00746771542866
625,10007,40.706141437617504,-74.01057156149449
626,10007,40.70959559410062,-74.00810749279796
627,10007,40.72250252724488,-74.01337464675704
628,10007,40.7119277649325,-74.0046880556178
629,10007,40.722831141721485,-74.0143370361693
630,10007,40.72225753233987,-74.01537892422732
631,10007,40.71351482794321,-74.0079082026554
632,10007,40.70809205457755,-74.0100508066377
633,10007,40.71298330536697,-73.9996957707418
634,10007,40.723001282907475,-74.00662148642726
